,Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,CentralAir_encoded,GarageFinish_encoded,Street_Grvl,Street_Pave,Shape_IR1,Shape_IR2,Shape_IR3,Shape_Reg,Contour_Bnk,Contour_HLS,Contour_Low,Contour_Lvl,Util_AllPub,Util_NoSeWa
1415,1416,120,RL,51.0,3635,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,130.0,4,3,PConc,4,3,2,5,988.0,1,0.0,398.0,1386.0,GasA,5,Y,SBrkr,1569,0,0,1569,0.0,1.0,2,0,1,1,4,7,Typ,1,3,Attchd,2007.0,RFn,3.0,660.0,3,3,Y,143,20,0,0,0,0,0,5,2009,WD,Normal,175900.0,1,1,0,1,0,0,0,1,0,0,0,1,1,0
1416,1417,190,RM,60.0,11340,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,6,1885,1950,Gable,CompShg,VinylSd,AsbShng,0.0,3,3,PConc,3,3,2,1,0.0,1,0.0,777.0,777.0,GasA,4,Y,SBrkr,1246,1044,0,2290,0.0,0.0,2,0,4,2,3,11,Typ,0,4,Detchd,1971.0,Unf,2.0,560.0,3,3,N,0,0,114,0,0,0,0,4,2010,WD,Normal,122500.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
1417,1418,60,RL,69.30579531442663,16545,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,731.0,4,3,PConc,4,3,3,6,781.0,1,0.0,503.0,1284.0,GasA,5,Y,SBrkr,1310,1140,0,2450,1.0,0.0,2,1,3,1,4,7,Typ,1,3,Attchd,1998.0,Fin,3.0,1069.0,3,3,Y,0,126,0,0,0,0,0,5,2009,WD,Normal,340000.0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
1418,1419,20,RL,71.0,9204,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,CBlock,3,3,2,4,25.0,3,872.0,247.0,1144.0,GasA,3,Y,SBrkr,1144,0,0,1144,1.0,0.0,1,1,3,1,3,6,Typ,0,4,Detchd,1962.0,Unf,1.0,336.0,3,3,Y,0,88,0,0,0,0,0,8,2008,COD,Normal,124000.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
1419,1420,20,RL,69.30579531442663,16381,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,1969,1969,Gable,CompShg,Plywood,Plywood,312.0,4,4,CBlock,3,3,4,3,1110.0,1,0.0,734.0,1844.0,GasA,4,Y,SBrkr,1844,0,0,1844,1.0,0.0,2,0,3,1,4,7,Typ,1,3,Attchd,1969.0,RFn,2.0,540.0,3,3,Y,0,73,216,0,0,0,0,12,2006,WD,Normal,223000.0,1,1,0,1,1,0,0,0,0,0,0,1,1,0
1420,1421,60,RL,90.0,11700,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,420.0,3,3,CBlock,3,3,2,5,404.0,1,0.0,304.0,708.0,GasA,4,Y,SBrkr,708,708,0,1416,0.0,0.0,2,1,3,1,3,7,Typ,1,3,Attchd,1968.0,RFn,2.0,776.0,3,3,Y,0,169,0,0,119,0,0,5,2006,WD,Normal,179900.0,1,1,0,1,0,0,0,1,0,0,0,1,1,0
1421,1422,120,RL,53.0,4043,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,0.0,3,3,CBlock,4,3,2,5,360.0,1,0.0,709.0,1069.0,GasA,3,Y,SBrkr,1069,0,0,1069,0.0,0.0,2,0,2,1,3,4,Typ,1,2,Attchd,1977.0,RFn,2.0,440.0,3,3,Y,0,55,0,0,165,0,0,7,2010,WD,Normal,127500.0,1,1,0,1,0,0,0,1,0,0,0,1,1,0
1422,1423,120,RM,37.0,4435,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,170.0,4,3,PConc,4,3,4,6,686.0,1,0.0,162.0,848.0,GasA,5,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,4,3,Typ,0,4,Attchd,2003.0,Fin,2.0,420.0,3,3,Y,140,0,0,0,0,0,0,3,2008,WD,Normal,136500.0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
1423,1424,80,RL,69.30579531442663,19690,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Flat,Tar&Grv,Plywood,Plywood,0.0,4,4,CBlock,4,3,4,1,0.0,1,0.0,697.0,697.0,GasA,3,Y,SBrkr,1575,626,0,2201,0.0,0.0,2,0,4,1,4,8,Typ,1,4,Attchd,1966.0,Unf,2.0,432.0,4,4,Y,586,236,0,0,0,738,0,8,2006,WD,Alloca,274970.0,1,2,0,1,1,0,0,0,0,0,0,1,1,0
1424,1425,20,RL,69.30579531442663,9503,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1958,1983,Hip,CompShg,HdBoard,HdBoard,0.0,3,3,CBlock,3,3,2,5,457.0,3,374.0,193.0,1024.0,GasA,3,Y,SBrkr,1344,0,0,1344,1.0,0.0,1,0,2,1,3,6,Min1,1,3,Detchd,1970.0,Unf,1.0,484.0,3,3,Y,316,28,0,0,0,0,0,6,2007,WD,Normal,144000.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
1425,1426,20,RL,80.0,10721,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,HdBoard,HdBoard,243.0,4,3,CBlock,3,3,2,1,0.0,1,0.0,1252.0,1252.0,GasA,5,Y,SBrkr,1252,0,0,1252,0.0,0.0,1,0,3,1,4,7,Typ,0,4,Detchd,1960.0,Unf,2.0,528.0,3,3,Y,0,39,0,0,0,0,0,10,2008,WD,Normal,142000.0,1,2,0,1,1,0,0,0,0,0,0,1,1,0
1426,1427,60,RL,81.0,10944,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,448.0,4,3,PConc,4,3,2,6,1000.0,1,0.0,223.0,1223.0,GasA,5,Y,SBrkr,1223,904,0,2127,1.0,0.0,2,1,3,1,4,5,Typ,2,3,Attchd,1994.0,RFn,2.0,525.0,3,3,Y,171,132,0,0,0,0,0,8,2008,WD,Normal,271000.0,1,1,0,1,1,0,0,0,0,0,0,1,1,0
1427,1428,50,RL,60.0,10930,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,2,4,580.0,1,0.0,333.0,913.0,GasA,3,Y,FuseA,1048,510,0,1558,1.0,0.0,1,1,3,1,3,6,Typ,1,3,Attchd,1962.0,Unf,1.0,288.0,3,3,Y,0,0,0,0,0,0,0,4,2008,WD,Normal,140000.0,1,2,0,1,0,0,0,1,1,0,0,0,1,0
1428,1429,30,RM,60.0,7200,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1940,1992,Gable,CompShg,MetalSd,MetalSd,294.0,3,4,CBlock,3,3,2,4,510.0,1,0.0,278.0,788.0,GasA,3,Y,SBrkr,804,0,0,804,1.0,0.0,1,0,2,1,4,4,Typ,2,4,Attchd,1940.0,Unf,1.0,240.0,3,3,Y,0,0,154,0,0,0,0,2,2010,WD,Abnorml,119000.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
1429,1430,20,RL,69.30579531442663,12546,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1981,1981,Gable,CompShg,MetalSd,MetalSd,310.0,4,4,CBlock,4,3,2,4,678.0,1,0.0,762.0,1440.0,GasA,5,Y,SBrkr,1440,0,0,1440,0.0,0.0,2,0,3,1,4,7,Typ,1,3,Attchd,1981.0,Fin,2.0,467.0,3,3,Y,0,0,99,0,0,0,0,4,2007,WD,Normal,182900.0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
1430,1431,60,RL,60.0,21930,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,4,4,1,0.0,1,0.0,732.0,732.0,GasA,5,Y,SBrkr,734,1104,0,1838,0.0,0.0,2,1,4,1,3,7,Typ,1,4,BuiltIn,2005.0,Fin,2.0,372.0,3,3,Y,100,40,0,0,0,0,0,7,2006,WD,Normal,192140.0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
1431,1432,120,RL,69.30579531442663,4928,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,0.0,3,3,CBlock,4,3,2,2,958.0,1,0.0,0.0,958.0,GasA,3,Y,SBrkr,958,0,0,958,0.0,0.0,2,0,2,1,3,5,Typ,0,4,Attchd,1976.0,RFn,2.0,440.0,3,3,Y,0,60,0,0,0,0,0,10,2009,WD,Normal,143750.0,1,1,0,1,1,0,0,0,0,0,0,1,1,0
1432,1433,30,RL,60.0,10800,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1927,2007,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,BrkTil,3,3,2,1,0.0,1,0.0,656.0,656.0,GasA,3,Y,SBrkr,968,0,0,968,0.0,0.0,2,0,4,1,3,5,Typ,0,4,Detchd,1928.0,Unf,1.0,216.0,2,2,Y,0,0,0,0,0,0,0,8,2007,WD,Normal,64500.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
1433,1434,60,RL,93.0,10261,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,318.0,3,3,PConc,4,3,2,1,0.0,1,0.0,936.0,936.0,GasA,5,Y,SBrkr,962,830,0,1792,1.0,0.0,2,1,3,1,3,8,Typ,1,3,Attchd,2000.0,Fin,2.0,451.0,3,3,Y,0,0,0,0,0,0,0,5,2008,WD,Normal,186500.0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
1434,1435,20,RL,80.0,17400,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,BrkFace,BrkFace,0.0,3,3,CBlock,3,3,2,5,936.0,1,0.0,190.0,1126.0,GasA,2,Y,SBrkr,1126,0,0,1126,1.0,0.0,2,0,3,1,3,5,Typ,1,4,Attchd,1977.0,RFn,2.0,484.0,3,3,P,295,41,0,0,0,0,0,5,2006,WD,Normal,160000.0,1,1,0,1,0,0,0,1,0,0,1,0,1,0
1435,1436,20,RL,80.0,8400,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,9,1962,2005,Gable,CompShg,Wd Sdng,Wd Sdng,237.0,4,4,CBlock,3,3,2,1,0.0,1,0.0,1319.0,1319.0,GasA,3,Y,SBrkr,1537,0,0,1537,1.0,0.0,1,1,3,1,4,7,Typ,1,4,Attchd,1962.0,RFn,2.0,462.0,3,3,Y,0,36,0,0,0,0,0,7,2008,COD,Abnorml,174000.0,1,1,0,1,0,0,0,1,0,0,0,1,1,0
1436,1437,20,RL,60.0,9000,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,PConc,3,3,2,5,616.0,1,0.0,248.0,864.0,GasA,3,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,3,5,Typ,0,4,Detchd,1974.0,Unf,2.0,528.0,3,3,Y,0,0,0,0,0,0,0,5,2007,WD,Normal,120500.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
1437,1438,20,RL,96.0,12444,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,426.0,5,3,PConc,5,3,4,6,1336.0,1,0.0,596.0,1932.0,GasA,5,Y,SBrkr,1932,0,0,1932,1.0,0.0,2,0,2,1,5,7,Typ,1,4,Attchd,2008.0,Fin,3.0,774.0,3,3,Y,0,66,0,304,0,0,0,11,2008,New,Partial,394617.0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
1438,1439,20,RM,90.0,7407,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,7,1957,1996,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,2,6,600.0,1,0.0,312.0,912.0,GasA,3,Y,FuseA,1236,0,0,1236,1.0,0.0,1,0,2,1,3,6,Typ,0,4,Attchd,1957.0,Unf,2.0,923.0,3,3,Y,0,158,158,0,0,0,0,4,2010,WD,Normal,149700.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
1439,1440,60,RL,80.0,11584,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1979,1979,Hip,CompShg,HdBoard,HdBoard,96.0,3,3,CBlock,3,3,2,6,315.0,3,110.0,114.0,539.0,GasA,3,Y,SBrkr,1040,685,0,1725,0.0,0.0,2,1,3,1,3,6,Typ,1,3,Attchd,1979.0,RFn,2.0,550.0,3,3,Y,0,88,216,0,0,0,0,11,2007,WD,Normal,197000.0,1,1,0,1,0,0,0,1,0,0,0,1,1,0
1440,1441,70,RL,79.0,11526,Inside,Mod,Crawfor,Norm,Norm,1Fam,2.5Fin,6,7,1922,1994,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,BrkTil,5,3,2,1,0.0,1,0.0,588.0,588.0,GasA,2,Y,SBrkr,1423,748,384,2555,0.0,0.0,2,0,3,1,3,11,Min1,1,4,Detchd,1993.0,Fin,2.0,672.0,3,3,Y,431,0,0,0,0,0,0,9,2008,WD,Normal,191000.0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
1441,1442,120,RM,69.30579531442663,4426,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,147.0,4,3,PConc,4,3,4,6,697.0,1,0.0,151.0,848.0,GasA,5,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,4,3,Typ,1,3,Attchd,2004.0,RFn,2.0,420.0,3,3,Y,149,0,0,0,0,0,0,5,2008,WD,Normal,149300.0,1,1,0,1,0,0,0,1,0,0,0,1,1,0
1442,1443,60,FV,85.0,11003,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,10,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,160.0,5,3,PConc,5,3,4,6,765.0,1,0.0,252.0,1017.0,GasA,5,Y,SBrkr,1026,981,0,2007,1.0,0.0,2,1,3,1,5,10,Typ,1,5,Attchd,2008.0,Fin,3.0,812.0,3,3,Y,168,52,0,0,0,0,0,4,2009,WD,Normal,310000.0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
1443,1444,30,RL,69.30579531442663,8854,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,6,1916,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,BrkTil,3,3,2,1,0.0,1,0.0,952.0,952.0,Grav,2,N,FuseF,952,0,0,952,0.0,0.0,1,0,2,1,2,4,Typ,1,4,Detchd,1916.0,Unf,1.0,192.0,2,1,P,0,98,0,0,40,0,0,5,2009,WD,Normal,121000.0,0,2,0,1,0,0,0,1,0,0,0,1,1,0
1444,1445,20,RL,63.0,8500,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,106.0,4,3,PConc,4,3,4,1,0.0,1,0.0,1422.0,1422.0,GasA,5,Y,SBrkr,1422,0,0,1422,0.0,0.0,2,0,3,1,4,7,Typ,0,4,Attchd,2004.0,RFn,2.0,626.0,3,3,Y,192,60,0,0,0,0,0,11,2007,WD,Normal,179600.0,1,1,0,1,0,0,0,1,0,0,0,1,1,0
1445,1446,85,RL,70.0,8400,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,CBlock,3,3,5,2,187.0,3,627.0,0.0,814.0,GasA,4,Y,SBrkr,913,0,0,913,1.0,0.0,1,0,3,1,3,6,Typ,0,4,Detchd,1990.0,Unf,1.0,240.0,3,3,Y,0,0,252,0,0,0,0,5,2007,WD,Normal,129000.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
1446,1447,20,RL,69.30579531442663,26142,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1962,1962,Gable,CompShg,HdBoard,HdBoard,189.0,3,3,CBlock,3,3,2,3,593.0,1,0.0,595.0,1188.0,GasA,3,Y,SBrkr,1188,0,0,1188,0.0,0.0,1,0,3,1,3,6,Typ,0,4,Attchd,1962.0,Unf,1.0,312.0,3,3,P,261,39,0,0,0,0,0,4,2010,WD,Normal,157900.0,1,2,0,1,1,0,0,0,0,0,0,1,1,0
1447,1448,60,RL,80.0,10000,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,438.0,4,3,PConc,4,3,2,6,1079.0,1,0.0,141.0,1220.0,GasA,5,Y,SBrkr,1220,870,0,2090,1.0,0.0,2,1,3,1,4,8,Typ,1,3,Attchd,1995.0,RFn,2.0,556.0,3,3,Y,0,65,0,0,0,0,0,12,2007,WD,Normal,240000.0,1,1,0,1,0,0,0,1,0,0,0,1,1,0
1448,1449,50,RL,70.0,11767,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,4,7,1910,2000,Gable,CompShg,MetalSd,HdBoard,0.0,3,3,CBlock,2,3,2,1,0.0,1,0.0,560.0,560.0,GasA,4,N,SBrkr,796,550,0,1346,0.0,0.0,1,1,2,1,3,6,Min2,0,4,Detchd,1950.0,Unf,1.0,384.0,2,3,Y,168,24,0,0,0,0,0,5,2007,WD,Normal,112000.0,0,2,0,1,0,0,0,1,0,0,0,1,1,0
1449,1450,180,RM,21.0,1533,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,5,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,0.0,3,3,CBlock,4,3,4,6,553.0,1,0.0,77.0,630.0,GasA,5,Y,SBrkr,630,0,0,630,1.0,0.0,1,0,1,1,5,3,Typ,0,4,Attchd,1978.1134057971014,Unf,0.0,0.0,3,3,Y,0,0,0,0,0,0,0,8,2006,WD,Abnorml,92000.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
1450,1451,90,RL,60.0,9000,FR2,Gtl,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,1974,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,CBlock,4,3,2,1,0.0,1,0.0,896.0,896.0,GasA,3,Y,SBrkr,896,896,0,1792,0.0,0.0,2,2,4,2,3,8,Typ,0,4,Attchd,1978.1134057971014,Unf,0.0,0.0,3,3,Y,32,45,0,0,0,0,0,9,2009,WD,Normal,136000.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
1451,1452,20,RL,78.0,9262,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2009,Gable,CompShg,CemntBd,CmentBd,194.0,4,3,PConc,4,3,2,1,0.0,1,0.0,1573.0,1573.0,GasA,5,Y,SBrkr,1578,0,0,1578,0.0,0.0,2,0,3,1,5,7,Typ,1,4,Attchd,2008.0,Fin,3.0,840.0,3,3,Y,0,36,0,0,0,0,0,5,2009,New,Partial,287090.0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
1452,1453,180,RM,35.0,3675,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,80.0,3,3,PConc,4,3,5,6,547.0,1,0.0,0.0,547.0,GasA,4,Y,SBrkr,1072,0,0,1072,1.0,0.0,1,0,2,1,3,5,Typ,0,4,Basment,2005.0,Fin,2.0,525.0,3,3,Y,0,28,0,0,0,0,0,5,2006,WD,Normal,145000.0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
1453,1454,20,RL,90.0,17217,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,4,3,2,1,0.0,1,0.0,1140.0,1140.0,GasA,5,Y,SBrkr,1140,0,0,1140,0.0,0.0,1,0,3,1,3,6,Typ,0,4,Attchd,1978.1134057971014,Unf,0.0,0.0,3,3,Y,36,56,0,0,0,0,0,7,2006,WD,Abnorml,84500.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
1454,1455,20,FV,62.0,7500,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,2,6,410.0,1,0.0,811.0,1221.0,GasA,5,Y,SBrkr,1221,0,0,1221,1.0,0.0,2,0,2,1,4,6,Typ,0,4,Attchd,2004.0,RFn,2.0,400.0,3,3,Y,0,113,0,0,0,0,0,10,2009,WD,Normal,185000.0,1,1,0,1,0,0,0,1,0,0,0,1,1,0
1455,1456,60,RL,62.0,7917,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,4,3,2,1,0.0,1,0.0,953.0,953.0,GasA,5,Y,SBrkr,953,694,0,1647,0.0,0.0,2,1,3,1,3,7,Typ,1,3,Attchd,1999.0,RFn,2.0,460.0,3,3,Y,0,40,0,0,0,0,0,8,2007,WD,Normal,175000.0,1,1,0,1,0,0,0,1,0,0,0,1,1,0
1456,1457,20,RL,85.0,13175,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1978,1988,Gable,CompShg,Plywood,Plywood,119.0,3,3,CBlock,4,3,2,5,790.0,3,163.0,589.0,1542.0,GasA,3,Y,SBrkr,2073,0,0,2073,1.0,0.0,2,0,3,1,3,7,Min1,2,3,Attchd,1978.0,Unf,2.0,500.0,3,3,Y,349,0,0,0,0,0,0,2,2010,WD,Normal,210000.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
1457,1458,70,RL,66.0,9042,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,9,1941,2006,Gable,CompShg,CemntBd,CmentBd,0.0,5,4,Stone,3,4,2,6,275.0,1,0.0,877.0,1152.0,GasA,5,Y,SBrkr,1188,1152,0,2340,0.0,0.0,2,0,4,1,4,9,Typ,2,4,Attchd,1941.0,RFn,1.0,252.0,3,3,Y,0,60,0,0,0,0,2500,5,2010,WD,Normal,266500.0,1,1,0,1,0,0,0,1,0,0,0,1,1,0
1458,1459,20,RL,68.0,9717,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1950,1996,Hip,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,3,6,49.0,3,1029.0,0.0,1078.0,GasA,4,Y,FuseA,1078,0,0,1078,1.0,0.0,1,0,2,1,4,5,Typ,0,4,Attchd,1950.0,Unf,1.0,240.0,3,3,Y,366,0,112,0,0,0,0,4,2010,WD,Normal,142125.0,1,2,0,1,0,0,0,1,0,0,0,1,1,0
1459,1460,20,RL,75.0,9937,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,0.0,4,3,CBlock,3,3,2,4,830.0,2,290.0,136.0,1256.0,GasA,4,Y,SBrkr,1256,0,0,1256,1.0,0.0,1,1,3,1,3,6,Typ,0,4,Attchd,1965.0,Fin,1.0,276.0,3,3,Y,736,68,0,0,0,0,0,6,2008,WD,Normal,147500.0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
1460,1461,20,RH,80.0,11622,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,CBlock,3,3,2,3,468.0,2,144.0,270.0,882.0,GasA,3,Y,SBrkr,896,0,0,896,0.0,0.0,1,0,2,1,3,5,Typ,0,4,Attchd,1961.0,Unf,1.0,730.0,3,3,Y,140,0,0,0,120,0,0,6,2010,WD,Normal,169277.0524984,1,2,0,1,0,0,0,1,0,0,0,1,1,0
1461,1462,20,RL,81.0,14267,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,108.0,3,3,CBlock,3,3,2,5,923.0,1,0.0,406.0,1329.0,GasA,3,Y,SBrkr,1329,0,0,1329,0.0,0.0,1,1,3,1,4,6,Typ,0,4,Attchd,1958.0,Unf,1.0,312.0,3,3,Y,393,36,0,0,0,0,12500,6,2010,WD,Normal,187758.393988768,1,2,0,1,1,0,0,0,0,0,0,1,1,0
1462,1463,60,RL,74.0,13830,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,4,3,2,6,791.0,1,0.0,137.0,928.0,GasA,4,Y,SBrkr,928,701,0,1629,0.0,0.0,2,1,3,1,3,6,Typ,1,3,Attchd,1997.0,Fin,2.0,482.0,3,3,Y,212,34,0,0,0,0,0,3,2010,WD,Normal,183583.683569555,1,0,0,1,1,0,0,0,0,0,0,1,1,0
1463,1464,60,RL,78.0,9978,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1998,1998,Gable,CompShg,VinylSd,VinylSd,20.0,3,3,PConc,3,3,2,6,602.0,1,0.0,324.0,926.0,GasA,5,Y,SBrkr,926,678,0,1604,0.0,0.0,2,1,3,1,4,7,Typ,1,4,Attchd,1998.0,Fin,2.0,470.0,3,3,Y,360,36,0,0,0,0,0,6,2010,WD,Normal,179317.47751083,1,0,0,1,1,0,0,0,0,0,0,1,1,0
1464,1465,120,RL,43.0,5005,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,0.0,4,3,PConc,4,3,2,5,263.0,1,0.0,1017.0,1280.0,GasA,5,Y,SBrkr,1280,0,0,1280,0.0,0.0,2,0,2,1,4,5,Typ,0,4,Attchd,1992.0,RFn,2.0,506.0,3,3,Y,0,82,0,0,144,0,0,1,2010,WD,Normal,150730.079976501,1,1,0,1,1,0,0,0,0,1,0,0,1,0
